group,key,input,output
0,00112233445566778899aabbccddeeff,5ae5aa980574ad092b549d07913900f7,eb0b65bc257bb4eff7e64a3b9fdb61fc
0,00112233445566778899aabbccddeeff,e87bb0b915a7034dcf36ec5cee9e2fbf,547d363fd6b482645065c813008f4b1c
0,00112233445566778899aabbccddeeff,0eb05101fe954b3ecebe0ae299da04a0,2ba24bcbc1f241c2b77df7749c1c3068
0,00112233445566778899aabbccddeeff,cee5b4cb3fcbe286f540355fb36af1bc,3d281dc30053c2966485b0a289b8b895
0,00112233445566778899aabbccddeeff,dca14d17d676804abbf0cf87bc1bd34c,690f17417ff453e21c62b31860611687
0,00112233445566778899aabbccddeeff,36b2a318253ab72704446c19fd9eb93e,653cf36b9ffc238b19fa5746528cd4dd
0,00112233445566778899aabbccddeeff,c3a8a3c23326430f6979ea64da61d98c,0776f49af002860dc7bdbc5110defe61
0,00112233445566778899aabbccddeeff,03af326cba11d249b585516db49d03b4,2c9e7f2e73c200f9d7ff5113443dec7c
0,00112233445566778899aabbccddeeff,4468a1f8a12dd97980cd08988006b8ef,ccc354f76c04e02fdcafe7aef62ae519
0,00112233445566778899aabbccddeeff,ab67d33f486f49762be0ec6388761210,a477dbfaf453f8c19c100b4cfb1b5a04
0,00112233445566778899aabbccddeeff,a95d0f0ef2721ced20863786af92d793,16e61c735e8ab57e55cba541111035f6
0,00112233445566778899aabbccddeeff,93f50136d9cde8e1470e2cb0a9c73b91,d052fcb2f7d42dfa5e41defb39ec8a85
0,00112233445566778899aabbccddeeff,a2cee67d626dfbe09f41e340b0e6ce27,6d642b5178907a0420bc5125977c57af
0,00112233445566778899aabbccddeeff,6e668a4b9e708924995e4440fc8272cd,c1321419c53ad0335e2f81e66db4c2d8
0,00112233445566778899aabbccddeeff,a315c9157cf4963ca32ba0953e2f0184,29b884a3e925708d2deb82123e003daa
0,00112233445566778899aabbccddeeff,fd20f7c731968adeccf02017509a0c08,d52abe1fcb11e4f84a0514d183753edb
0,00112233445566778899aabbccddeeff,3a669878ef20c7609274f782769ebed6,f736131103df4ba5fb994ac8eca79f81
0,00112233445566778899aabbccddeeff,6a5138841a123f3d897377155e3ba9c5,9a5ab7ee6797f926ccd15113c988b592
0,00112233445566778899aabbccddeeff,f5e8168e6d69ad8e89b29f7fc064298a,4a5628f9c76b90933b6856e97e8514a5
0,00112233445566778899aabbccddeeff,f857c641fda42e18545db6cc5077b1e2,3bcac913ea3845fd9bc39fa2aaf9b0bc
0,00112233445566778899aabbccddeeff,763055d6917063f5a7f0e026ea363fcd,e03d332087e3382c82dcd5ea94016bd0
0,00112233445566778899aabbccddeeff,f0fb0532e241ee11066dd643cb5702c3,138d22ed7db7c9b589f1b97f91491100
0,00112233445566778899aabbccddeeff,65ec8a717dc2ae8573822bb095778318,ed482a04f27be4ffe4f3383a45d939b4
0,00112233445566778899aabbccddeeff,367ac9b4747aa5219aac4416ba11fb52,861f20c5c8ebda25c6eac50f2eada0bd
0,00112233445566778899aabbccddeeff,c85014aaec6e5d614815b116a09e8041,d2bd15654bde177c6197dcc513b2b7a6
0,00112233445566778899aabbccddeeff,3e3f2b625447fc8d3664a74955fcc53b,6087503bad5b9dce4c71158330931625
0,00112233445566778899aabbccddeeff,2226f572e36ec900e9ec8828814e93c0,e37ff99f1c918503bac8d4738495696c
0,00112233445566778899aabbccddeeff,ef16d32db3ee1eaadb6e903921ba8cbe,ee0a481764f966b2d882008d848271c5
0,00112233445566778899aabbccddeeff,80f4ca2dbfa7e57d94aebebd5d127c76,5e4f8d983a9d7e8bb307c64ab4eb650c
0,00112233445566778899aabbccddeeff,f84ef8d0090d586f0ac77a2b13764979,f26ac20c7d8283425b112085401fe4f5
0,00112233445566778899aabbccddeeff,92cedb79c59a9403e732ed8f21e10684,79bf9eea2d856334a78ef77afc1d610b
0,00112233445566778899aabbccddeeff,7d6084ddef39f5f8bf3e2dc0fc763f91,f86171efc13639dda7114c73bb6c1a1d
0,00112233445566778899aabbccddeeff,982ca3df9ddb57c3f581c1053708ce3b,9dd54a8d525d2279122fdc460e3ac767
0,00112233445566778899aabbccddeeff,1c853497571de2520c899ca846fb4bb0,abd1d230b67eee853e8f439acdf3569a
0,00112233445566778899aabbccddeeff,4ed584a84464aae6edbf3522525ee774,924733a83946a428c0adcc210cdb3b22
0,00112233445566778899aabbccddeeff,247ccf2d477aca2cd6481af79aa701bc,edce0994643ac237812edb5640bbdad0
0,00112233445566778899aabbccddeeff,c58b3def9e24bb290ca7fcc343fd8075,0082b05e0aee6f8385d1feb8993d111c
0,00112233445566778899aabbccddeeff,298f009b1098e8772c55cc1f78537901,9a9ce20fecd125946b94facf89fc015a
0,00112233445566778899aabbccddeeff,297000deb176d6b1e3a6736fd971d832,8ae0f741926e0a2a6d32cdda5c9fbb3b
0,00112233445566778899aabbccddeeff,669336a420f58db3747d29f1b4e39bde,235f185e524fd95479d624cbdca2e1b5
0,00112233445566778899aabbccddeeff,10d26c0b7b58796b8d71958f813132ae,9376919780fb8cb60bdc9f69724ae715
0,00112233445566778899aabbccddeeff,80009915520e490c183a6173a65286f4,4407896170628f0b64d0b66266fb1a98
0,00112233445566778899aabbccddeeff,5f7106944cab0e3370f76b5dc1f5e2ef,5f9ec6ffa1af20cacecea242f82b4424
0,00112233445566778899aabbccddeeff,b6bd27e73ccbe94f3aab033955209525,21821233a0f392f1c2f2695757dc5302
0,00112233445566778899aabbccddeeff,8604f91771f687679a2179f1e8193472,9197bfc891365ee6a70dff66ce6e7ccc
0,00112233445566778899aabbccddeeff,993efd4685ecdfd98491919aa2f53a4d,d4fd6988cf51b774d6bbdb077f03468f
0,00112233445566778899aabbccddeeff,ec1134258532b6fd4d13be166a7484b9,1d90c5aa7cb8eb14666e89421a3ed3dd
0,00112233445566778899aabbccddeeff,869a8df845eae0bae7f010fe754d7529,25e29f6dc214124aa35081b6f04da1d7
0,00112233445566778899aabbccddeeff,0acfd08092f4cf7d83943e33a9899ed4,746366f2fdda4a67654e9dbad60d22c6
0,00112233445566778899aabbccddeeff,394d2262f743fa7f1331cd0f558166e9,d0185f6382325ba3f03ad510b308b78f
0,00112233445566778899aabbccddeeff,c06048a1686ec24aafb6403f198c8b9d,cd0a881a213ee073aa721122298f6f2c
0,00112233445566778899aabbccddeeff,18a273b72fffb83a341ca0b28b3a32f5,4d704805cf70cfdb094477300f411618
0,00112233445566778899aabbccddeeff,e0d4024d8efb99b1c0a342cc0a59590d,b3230f61fbf93c0e73a9f0b133e9f6d1
0,00112233445566778899aabbccddeeff,ef52dcda24f74e384c331ba595dcf797,a9670438cc48d35be292918609c0c03f
0,00112233445566778899aabbccddeeff,e7473adb3fc75c8a8bb293bebac9861c,91cd5c8794d12d0ed64e75f8fe0b80b9
0,00112233445566778899aabbccddeeff,3f5fff6fa8f713f204c77929d40337ce,05350c67ec410d8719d2a1f63c529033
0,00112233445566778899aabbccddeeff,3bc43fc8d2947cbe4a446299df732432,8a31e2b775b65558365c66a0122ff2cc
0,00112233445566778899aabbccddeeff,3faf476cf17c7e61adee13e3972b2bef,cf4388a0d6b7b41ac432749afa17d563
0,00112233445566778899aabbccddeeff,b2534d817b80b744170856750e690efd,3e3ac255e15d28d0eeb7b3f5822243fa
0,00112233445566778899aabbccddeeff,dba40ac7ef74b8981e414f4820b79ade,9cff446f75e5ac19f8f8abc22b1eda43
0,00112233445566778899aabbccddeeff,320bd290a320df450e6e5db7c519acde,312fba7d43029de7057ff58843f3ca75
0,00112233445566778899aabbccddeeff,8c18dab52b18b2a9281e77487033be29,5b3dd74878d75c093891f3fac783485b
0,00112233445566778899aabbccddeeff,37670e87f74c8f34f9c166c0b0cddda3,0d3b94f836ecb58842add54f65104ea6
0,00112233445566778899aabbccddeeff,db0856d72d435c59c55a26ff12612c3f,684de978eaa3e76c6333e61f35d02f6d
0,00112233445566778899aabbccddeeff,7bdd6ea42d878bdb9b6306a856b1306b,e0538d52d8a1f613df0daa5960d2700d
0,00112233445566778899aabbccddeeff,c1f00e4026412201830d4dae7f98f8c3,b1c7b341963906dd3e0142af1f7c55ab
0,00112233445566778899aabbccddeeff,9ef7498b16edcfd523c6b631d017a6f3,767659384a32b3220119754e513ce45f
0,00112233445566778899aabbccddeeff,69082149f70a3cb2675870e91961f0ee,e0e8107f682865598c7c86027036d2b4
0,00112233445566778899aabbccddeeff,00dca0009b50e409f5b816d7eeaf4ed5,6ab3211a7c19eb7c7bd2da85d22f1e0f
0,00112233445566778899aabbccddeeff,97bb6489ada01b447353d4fe1c1d8dac,755c354338f0d9328ae4cc2fe6f032c0
0,00112233445566778899aabbccddeeff,e0aa69e20f92ca4e80c693a632d0c74a,fb54d27f9016c962b0f8f4abb94e84f8
0,00112233445566778899aabbccddeeff,d475947a8ccbb785fb537287794b768a,b9e196a8cfe147d618fc61e31206fa88
0,00112233445566778899aabbccddeeff,64a584061ed3fc57d3dbe5cffe685b35,3a770ceec1acdc9a215134cf31a17490
0,00112233445566778899aabbccddeeff,65d82733d725f7078f98f272da2ffe3a,6dee8d55cb17e885a1de985d0cff9091
0,00112233445566778899aabbccddeeff,7b25fea91de76e710349c8d3a48b4549,27f119ef2ae23d3d2f308a3ca51deea7
0,00112233445566778899aabbccddeeff,cd43ac11a7415fd6c4c5889dce00e82a,d89dd8591e8f539a6ad73e4e1d467bd6
0,00112233445566778899aabbccddeeff,27c91cac3ed805079f2663f6ab247898,4fd43274130ce77a2d8b216be37926d2
0,00112233445566778899aabbccddeeff,48a1e25663d6cf8d6d4ea30553324ade,bbfd90395c03824530a6cf6caf366744
0,00112233445566778899aabbccddeeff,c72ff10d203b75523fce909a4a050d3b,dc3455744b7c904957efa7e23f6f7cff
0,00112233445566778899aabbccddeeff,83a4f5a970739c1506767ee9a18e9772,3f5e331b4cb9e13109bf5ddfd411be3a
0,00112233445566778899aabbccddeeff,03396e421cf07c8247e2ca60a30d8da6,bf6c49ada9ff1b55519deb618258c2ee
0,00112233445566778899aabbccddeeff,3390ccaffde1b75c288623eb6693aed8,6c8d5c5c9b0f7cd29f69647f231feec9
0,00112233445566778899aabbccddeeff,5236f945cf7840c83432a8e3653abbcb,06ab6ac901c1b9e1b7484948a64e7bed
0,00112233445566778899aabbccddeeff,39aea9e96bde57081c3a67b84d691019,21911c1869b96b9b38f1b1aea552469b
0,00112233445566778899aabbccddeeff,3598a569e00a897853f33e41c1fcaff5,6037343080728bb11654128b480c809f
0,00112233445566778899aabbccddeeff,d14596d21abc71f86089cebc5eaaa5c5,bc56e69ba8eff4934727f510ad5329f1
0,00112233445566778899aabbccddeeff,8e7c15977778f368ae578526ba108994,2d668d2028055a6cf6f9e48ded6090ea
0,00112233445566778899aabbccddeeff,e70ac27f509b1b55b3022df8c70ee143,137c50cff64ccc0d086ce57a39e0e57a
0,00112233445566778899aabbccddeeff,88a53a79005290fcdff28346690c2594,cd2e3914ff837115e1da0ea5efd14a9c
0,00112233445566778899aabbccddeeff,177eef1ca8eb2c4a7de0f6b3e99657cf,9100c255679f8a7091c4eb42ef38a873
0,00112233445566778899aabbccddeeff,48bc784839bbf1517fa32bbf5e09438a,07fbeb1cc6218779b418b6c5280429ae
0,00112233445566778899aabbccddeeff,1d9c3af635a32be39a4396e67acd4418,a512794c0b2c19a2ed7ce3dc9265fe8e
0,00112233445566778899aabbccddeeff,87998ba225c8426ef6549385b2c2af0b,01201ff32116a21dd9c2d81678849c94
0,00112233445566778899aabbccddeeff,a5b31ba3c87b1ee68b36df6f3ce56a66,570e833b98858e0af898d0ae6043ca7b
0,00112233445566778899aabbccddeeff,66899017f1f4a937ef3a0e07a1da7195,188bdf3bca8ec1725ab4175076a51e90
0,00112233445566778899aabbccddeeff,19cf0199cd6ef7d257fcc749e7bf63e5,2db0b22aa70e36c98eaab632dd7c32f2
0,00112233445566778899aabbccddeeff,763c25e1d7c76ba8fc226e5ac7478b9f,4a1e5e2a9f6f7f9ebac1478e490aefbf
0,00112233445566778899aabbccddeeff,f2cf4d557a7b65d25d83342ab9cbaea6,0959f67c775623491c83be688dc5505c
0,00112233445566778899aabbccddeeff,3a31e95b1737b52e7dc38fc598ac04ef,120715ab967735098ebadac032660029
0,00112233445566778899aabbccddeeff,bd4c432e44f196130aa87760b0fb1230,67d374127a648ad8eb9cb76a904d9bb8
0,00112233445566778899aabbccddeeff,395023580cd09dd873088f879656c94a,84e4e0507008a59b8928a91da1da395a
0,00112233445566778899aabbccddeeff,4017ba8b7b244ebd161c67918b8f82a8,c6b24890bcf94bb1da59f1a0160f8430
0,00112233445566778899aabbccddeeff,d35181940593a4eddc03f7f7055d8fda,1b29212b96836199d453cbad02df0c11
0,00112233445566778899aabbccddeeff,f8aab4372f157b941dec907360f8d6ea,d89ffae544fae8ec4d98af41bd66ade0
0,00112233445566778899aabbccddeeff,a08f67cd61a3ce38df7f323e2bae662a,5a96c25b55be4b6db8a69ae74afb3cf6
0,00112233445566778899aabbccddeeff,e959a0187c13f2f7cb6893ef1cd67a72,fc81f981362d5fc6439e3d35c2f83729
0,00112233445566778899aabbccddeeff,feef353093c0d794fe7ae8a95a4a901b,aa9ae4983b42726f8f78192a32a83da2
0,00112233445566778899aabbccddeeff,105313d5f38503087405dd06fc4ce5de,174ec8d18d45ca46cdf6502d2742a0c2
0,00112233445566778899aabbccddeeff,5c772478a224770c0bc44c705b76d780,47ea89c744a8d3224f8582f605c7b9bf
0,00112233445566778899aabbccddeeff,704fc396e5b8ba8ec54bfa3ead609c3b,9f4ada2c09d294a81ed9b40cbbce6ea6
0,00112233445566778899aabbccddeeff,87eeb5e8e98f9df2d6b40829becef5b9,d0a8f6092988bc446f6b9b62b5f57f7a
0,00112233445566778899aabbccddeeff,8637cfa753ff69af22fa6ad3ce5d2ad3,573683d5da03ef072016b61132cd6384
0,00112233445566778899aabbccddeeff,9227ab2a762e0154f0efed131ecaafd6,c231cc2a8ee979f9ae2404645f9048c3
0,00112233445566778899aabbccddeeff,1ba3368b00d650c7f1dee5c806995ae3,6a7769868b6e6226e2a47822d3267c95
0,00112233445566778899aabbccddeeff,d3dd32494c4a145876d83522bb8e5cf8,7ff596eca9d38b2ea1545a145739e3ee
0,00112233445566778899aabbccddeeff,961408061d640545ee4fe67847ee2a48,caf8b8b7a48a5c7066fbad37fe74ef0f
0,00112233445566778899aabbccddeeff,5654ba26ecd1fdc4783225e8645b8d77,f38035c556a803797aabac484c67d067
0,00112233445566778899aabbccddeeff,7dc0f7666328ac54b18d7aeaa6ea3ca1,83f46baf3cdcc6575de9b5b4e0189022
0,00112233445566778899aabbccddeeff,cd243ca11c6cddc9036bc10fe652c0d4,27b5745f64a3f468defe20900a85c4c5
0,00112233445566778899aabbccddeeff,1af99b1f3fea8a66e884600f35a0bfff,c6369d710dac26390b9f8695d144f889
0,00112233445566778899aabbccddeeff,a998562540a01e0c3284066b904bd9a0,01cc4c620e06dce50343063086b4158e
0,00112233445566778899aabbccddeeff,a06ee9900a31d49daccbdb7089778715,4080b83a000d49cb8a820f3c16f494c1
0,00112233445566778899aabbccddeeff,ac0277dac19c0ab0f2cf8a1971a80c06,ce2d9b948058e1431534e55506cf06e0
0,00112233445566778899aabbccddeeff,c8388e35493da25d64240086e5b37f67,160fb70e867a88fef3f3afe9f0d0a6ef
0,00112233445566778899aabbccddeeff,8c21f3396ac1bbd6abfdcd9254f30e45,5748b924023f81fd26eb1b5fe30cf59a
0,00112233445566778899aabbccddeeff,2b8492bd4f6679c0bcb564f062cef39c,6f54b18c8b962140782c3788917dee63
0,00112233445566778899aabbccddeeff,4d459a807d01b8c9fdc5445fd601390a,9fdba19d150418be8d45a724a31eed34
0,00112233445566778899aabbccddeeff,449e9729971df900edf0d3de7224450f,e65a45a89686d9ab06285f7e8d0f4caa
0,00112233445566778899aabbccddeeff,c149a90d7a47fd3cf548a65d14fd8ce7,c599017eae17bed91ff605a1e9349a54
0,00112233445566778899aabbccddeeff,6814fede4c06046e04368db2f00f5f44,e0f90d9d91af422ff83ac02dc4a51a54
0,00112233445566778899aabbccddeeff,870554ff3cb625519e7c63bcdc776691,2563f758d74b92457b7f3fbe5601ebfe
0,00112233445566778899aabbccddeeff,bcbbcc1a28acf1f3dc34d48a6026a6ad,96f35c0ad548312add4e41cb5f11784b
0,00112233445566778899aabbccddeeff,e8c081a4426a5ba84fc148bf34f2dc20,b7bf135ee539530f91b05d2a68ffdcb0
0,00112233445566778899aabbccddeeff,a7717cb217c93da9ce4e871c4f0b5d40,abe26ec3f5b87ed026021aabfe3c3c5c
0,00112233445566778899aabbccddeeff,25c9628dac3f93c3a85df4b11da9572d,7df1f323124038ea2a19af98ddca773c
0,00112233445566778899aabbccddeeff,570df1e315839a233544299358a079d9,0850b28114d5c54c50c8450206b4e857
0,00112233445566778899aabbccddeeff,b2a7797e4331d152824790c99b796ab7,a0cc227d2cf96174f54f2cf568a3a6c4
0,00112233445566778899aabbccddeeff,62defceec8a80b1ac8c1914fcc915f2c,8fb6db82f8ca1721a4f9d8e61689585f
0,00112233445566778899aabbccddeeff,54c7ccd3ed5740174a1194faa0d2b333,c193cf093c096b0982ac48adb769a95d
0,00112233445566778899aabbccddeeff,d79683a93dd9c5b46fd6da00c1a3d57a,bbb5b113bd0ec9beb3d359603b106195
0,00112233445566778899aabbccddeeff,aa441994cf82b1b0d8194a9ef1d352ca,d9a0a71663bd388afa89a00a2625020b
0,00112233445566778899aabbccddeeff,65b21518d50c3ada91c92a3e2cee77bd,69b9ada7958ef700c18a303e7e649858
0,00112233445566778899aabbccddeeff,03b390670df0f7029839411de26bf365,2b508674be113c5a6ea3ecf398fca42b
0,00112233445566778899aabbccddeeff,c2c43c9387da0b317c528ddc53e9ab5c,2b698c800b8a56befe7374ef5a1917c3
0,00112233445566778899aabbccddeeff,7840f51c5f1db5aa4ed7fbb65b1704bf,ea09bc45b2cebeca9fdfc5a59d6f2c3c
0,00112233445566778899aabbccddeeff,31b4f379609870ca32c5bd7d7481f84f,821f539111288b00439b2e45df901ccb
0,00112233445566778899aabbccddeeff,d8749f4edf68bf88a4051fe445f7c575,ca6916b779ec26f4a8c19a6204afde33
0,00112233445566778899aabbccddeeff,1f019444f1368fc0058b81320f158d8d,94a0d0342fb1645a7e261419ab2d4c97
0,00112233445566778899aabbccddeeff,bf4c3d276b5bed787d019d95dea39a8b,77954dc25dc3b8982c883c641e0c25a2
0,00112233445566778899aabbccddeeff,1e4842601ffe83c410fea0f5b63d2d3c,89dc23fdfd02820d64dba0ad9b1291c8
0,00112233445566778899aabbccddeeff,16ae8f38706eb00479a027287d1421c2,1961a7e4ea24a171d9f9e568a6129684
0,00112233445566778899aabbccddeeff,d9bdd147a359ccb90cb64ddd9413f7ed,14962a236f0f3287735764223e1fa276
0,00112233445566778899aabbccddeeff,50cfac17e9005fe0685edcfea9b85959,3d4f420f3f77b5273b8a76a6944307a3
0,00112233445566778899aabbccddeeff,43032790422c51c2f53b20ef67fa15dc,8023cc47720da94a18353736cf862f3d
0,00112233445566778899aabbccddeeff,324acf6a4d3e1b4fe51f9a1a129c45fb,fdf3cba97d9dfab586c0c8c335e8d81c
0,00112233445566778899aabbccddeeff,f5f0c5dc906b7d42e43dfb30f5421d8c,6c23ecf3dce6c81be762425d1adb2d21
0,00112233445566778899aabbccddeeff,b506c045a4967179c5be1ccaf61f33c5,034d214e71cfed9cf2016e4818f447d4
0,00112233445566778899aabbccddeeff,7c3a454c57a3042596362e51668b1c63,cfca12426394af3ea2dd94a161a3852e
0,00112233445566778899aabbccddeeff,f5cc306fe18b2c1fa5c96bc7e74fe4b4,3362628621dbda14ca5739d58c727e9b
0,00112233445566778899aabbccddeeff,befc7ed89133052ca2223f59e5794b69,1841dee8ccbdcc341c4320c25d90e799
0,00112233445566778899aabbccddeeff,01b3f2459fd822d47e75c9095afbad61,b077c92baa5cf47b435d921392cdeefb
0,00112233445566778899aabbccddeeff,3f005dc35f0f5705147172b2d75c800c,a8b49f667277efff4f59274899757164
0,00112233445566778899aabbccddeeff,8a771925e1d13be196bc42232e2afed1,79a89d5bd27a1977a8bb595b50abd233
0,00112233445566778899aabbccddeeff,ba7961abaf47e5b544301bdef5226f1e,ebbe2a053835cd7753db3e813abacb38
0,00112233445566778899aabbccddeeff,0629513acb71ac0b1679f70e81d57fd1,6382e18168683d981b76acfe25039e84
0,00112233445566778899aabbccddeeff,a3a342e0faad5cabbb87a5e75ccfef8c,5d71bc02b200239d010f0b70f912cfbd
0,00112233445566778899aabbccddeeff,9a7c5b1cecc9d6e2b236ca826f004839,6f21e9a2b63bda8d61856d65f98dbeb5
0,00112233445566778899aabbccddeeff,7d4abd94072c00ce1dcf12b233136892,df4f4bead66c7d74a514ec600cebad16
0,00112233445566778899aabbccddeeff,35bd6af4883067e91c703373e32ad76a,caf07f35e300fde479aed24f6494fda5
0,00112233445566778899aabbccddeeff,d5640662b11b9d041dba16b26e18d09a,73f585e3ca03f85e868a925c81772026
0,00112233445566778899aabbccddeeff,8fad330a5fe93b01d59482edfd1b50a4,5f05f60ac7f56cdd913ab9f6bd7441bf
0,00112233445566778899aabbccddeeff,cb596cdcda1cc50ad67a1907ab6f0aff,d1ccc46ee01bf588a979244fcf0a6dbe
0,00112233445566778899aabbccddeeff,66a156b48563b4e380b57090202937c5,6e78e010128f0a5b31256b636363704b
0,00112233445566778899aabbccddeeff,df1f64c5bbc231f09e155e7291a22c7b,24682f7b26b7d187af75249b79534017
0,00112233445566778899aabbccddeeff,9f308d99dbcdcb85a2e9f1c47002f77f,a0503426f45bb80c679c549b0d064322
0,00112233445566778899aabbccddeeff,9e2868197f2f17d9c0b7a2223912f13f,b4fd04ea5a53793ab750d1414c6485ad
0,00112233445566778899aabbccddeeff,ba64cbf16b5aef1b617f8051d246a735,9bd44ff0980fbac89cd4f5a869c30d53
0,00112233445566778899aabbccddeeff,e2073df0546df715a8556d2f1a638779,c887c8cbc64669912e4b036ea825aafb
0,00112233445566778899aabbccddeeff,8563567f3a1c815cdafd0945f46f54dc,c09ebafa989c31e8281d0e2ecd801398
0,00112233445566778899aabbccddeeff,31a81d6614a2d1ed9cb255671aac603f,391e557e3a6860b5fbf37999f06bc519
0,00112233445566778899aabbccddeeff,7624627388cfaeebc9c919d1bef47fdf,89aa611ca306681cc4135c6304f81510
0,00112233445566778899aabbccddeeff,e77937325b7dc07d7255d1a9379780b1,10591c1faf9891aa445fa11949f729a0
0,00112233445566778899aabbccddeeff,734572b2bdd79c77ed831d405555062c,ea9e643d0175f510daf9efde644b0215
0,00112233445566778899aabbccddeeff,a04fa8e1a06844b1ae04b19ada10da7f,f595c8fe6522dfb5aaca8dced26014d1
0,00112233445566778899aabbccddeeff,e81b21e87339337959eef09cfeaef0d6,e5b7ded6a62d6f1f000f00682e2782bd
0,00112233445566778899aabbccddeeff,d7ffe8c1a0561d40c5450a952c4fb274,66c98767488cd8c99673454cd6023b34
0,00112233445566778899aabbccddeeff,abdb3bb89b4aaf3a64b050a040e2c582,eae4038447038c64685b8d540cbd6dc6
0,00112233445566778899aabbccddeeff,fb6d7bd0e229b514e871b3f068e4c374,47202371284a5f4ba2560d5ae5e09acc
0,00112233445566778899aabbccddeeff,6fc840eec7281854523332c84c605a4f,351f706c89cc82cc93e0d66796ad116e
0,00112233445566778899aabbccddeeff,3f4c90567d8bbd8c8858807b919f5206,29a562668626d4de3db41337703776ce
0,00112233445566778899aabbccddeeff,1ba305bf94581777701ab629ec3ca0b7,1e5319dcc7a12cf94cf048f3afec0e77
0,00112233445566778899aabbccddeeff,06107c3a68fcb91784b0a9a20b8782e1,33799a1994fa93423798209545f45c57
0,00112233445566778899aabbccddeeff,665e544b94ce42112969a35c9439d7c9,90f3d1b4c6c2376ddaec9107eef218be
0,00112233445566778899aabbccddeeff,91cef6933058a4459ea361f35fdf0bcf,d0346fe30537bf31110b8007e6f01728
0,00112233445566778899aabbccddeeff,cb37df7ccf06bf9027e4ed59b0016d08,96db39d28e1240be7b87e4a76aa16e38
0,00112233445566778899aabbccddeeff,68f17c9985c6d8a89dae80b5fe7765c0,3647589c0462b5ccd90bcfe7ebb4e984
0,00112233445566778899aabbccddeeff,41922cc3a88154a291dd4b4bafc01994,1ab712e9d3ff1b08fcab19d9797775da
0,00112233445566778899aabbccddeeff,89cba4bbc8a949a4157503000e3f1505,ec7acfc626b19b6505ce6afaa17a6c0a
0,00112233445566778899aabbccddeeff,dee9b6295af5998fd1bb23be93175a8a,35d14806d135fd3b73b1c33de2303dc2
