group,key,input,output
0,00000000000000000000000000000000,57d0cbc39113ccbc95250e6f841bcbcc,e8d15cc6717e45276d38622e9e438ecf
0,00000000000000000000000000000000,b667c03b1a437ca73b9b11704b34010e,04df1972032f7673af0213efef096d81
0,00000000000000000000000000000000,96a9e3e8b48d951b966ee465b85e39f8,bcb5517248e59c5bafb332490c31fbfc
0,00000000000000000000000000000000,a619cb47b8f8453fd9da32a8e7d7f220,fce80f5acff7b06591b89c76bfdb7562
0,00000000000000000000000000000000,46615b6a1d51c642cba1212058fb8ee0,4cc342524f0b0d212440e4e2521057e8
0,00000000000000000000000000000000,92a3e4d288a960156f6b9749e17f992c,1072b5688fdcaf5cfc5ad934ee505c41
0,00000000000000000000000000000000,24563799c2f6af8cc0c3e08ca741183d,f4524bda8c244e5ea610f755c03bef03
0,00000000000000000000000000000000,30645087fe71b57e563b67acd64b30ad,37c431918b087b338e379fd6a1ef0279
0,00000000000000000000000000000000,e2779ea9fcbd846e29c518227dbf22d2,829551100234da2aca8db00b15c680df
0,00000000000000000000000000000000,76b47b751ee4c194adac14c2c04bfa50,4818af975a2e6aed3e72e40cdd4a10fd
0,00000000000000000000000000000000,54320d9ee5d172c8bf72bc31cb9f8889,fdccf8c0723e31b0eab6d3dc0ffcfa44
0,00000000000000000000000000000000,5b7dcddca29a6695329b584271f9ec90,b4a773e59afa8e22f84eae0fbb002f4d
0,00000000000000000000000000000000,7e2edf2ea6437c0f9aab8367b77498bd,41dd91184ab6522a4682f8c2034b421f
0,00000000000000000000000000000000,436d19c9e892f13759e30228dfd14d59,491f000e6336d1379951870789140b24
0,00000000000000000000000000000000,629c2797010286cb527e725a7a2d096c,3cee06c652bde8a33a76e0c721c30e1e
0,00000000000000000000000000000000,56c68ef82c792a64c95151dc33ed7bfe,82a7ec1453519b43733185325ff6fce8
0,00000000000000000000000000000000,8ccfd8b4107a6620ddfc8b2aa27e6cde,8fdb33c353d8260b7c3a712e58e7b0f2
0,00000000000000000000000000000000,441afe2ff427b7635d3cb4049a9c7fb6,0b24cdef274b948679b9bbdd42dd72d6
0,00000000000000000000000000000000,c526d8dd5fda4a2fd2cf96ff8d2050cf,5e535c9a410886c5c08969089c365dc7
0,00000000000000000000000000000000,19f357128fb4d5382b1015f4aca2d5dc,7fb8c11117d0c410ca41336110b65926
0,00000000000000000000000000000000,11f4e69d14f6fcad7be39b3e5ffc00ec,7431d3ea0899d645c605bf4198a83993
0,00000000000000000000000000000000,6634a77c60070cc2962fa29692ef6e4b,be1ea015f69196b5ac27f828d4f87200
0,00000000000000000000000000000000,7d4e9da3be05b4af607869b9c5aee7e0,973aebef50b81fcc767936aa14dfd4d9
0,00000000000000000000000000000000,ba2de934ae3fb1f560848074b061070b,7176c36e0aad6a1e2937a00d8c75df10
0,00000000000000000000000000000000,3a78bc92856199b47c75138d77dd7deb,4823fc202d69cc3b77dba5f76af0c93c
0,00000000000000000000000000000000,e9479efa57a42a44b31ff3bcd34bac1b,2e39dfffb427fdc6592789b68ee2a3b6
0,00000000000000000000000000000000,ecd19b5c9a364db8fb80fa43cce9d3ed,bf1650a228df000d55d00bd033fbe427
0,00000000000000000000000000000000,5d967183c876b822a4b19caceadc0549,358d5ddc1964daf6c0191a7cfa5f0b22
0,00000000000000000000000000000000,1d2950484cd9fca1dc1be16f844bf3a2,4772bcd8f0290b437b346b8429229710
0,00000000000000000000000000000000,263d6e70a966b21ba133d7dfed6c9831,261fbe7a1f582c6f5aab19b1f9cf3ec6
0,00000000000000000000000000000000,e64de54cf382753b3bb0da19cb48e62f,fbc87ec1b5d25d8abdc158981ae50637
0,00000000000000000000000000000000,6380328fcbc2baa98f21099e4811cedb,8fe201ce71335881208a02d98580f31c
0,00000000000000000000000000000000,7a0ff987384e8a373d0d33d7ca948bf9,dbc023371dc3715da5fa6862c8136856
0,00000000000000000000000000000000,3be7a05e25b179b0c4ad50817e67b47b,72c5a3e7c7e552f3bfd94f1f8e0355dd
0,00000000000000000000000000000000,9ae91b0df47c60c3f3ec3b131f3613c1,60cca19646fece20cee46f2ff57a49ee
0,00000000000000000000000000000000,908c9463fca36fc2d36830bbb46cfd98,0576f6f9d5c10bfac9b461fddb40e891
0,00000000000000000000000000000000,4bade60f5191b3ac42088710b69a4cc4,f5654472f7279d8228c0ba3cff8729a8
0,00000000000000000000000000000000,f78cf537602eba60e28f71f2ba4617b0,acc9156c43e24944c5f27c8774a69ee7
0,00000000000000000000000000000000,7f4da8ff28893a69e105ee5725eda4ec,d6a2ba63ac5ed9c15a3d02db67682395
0,00000000000000000000000000000000,b5f2c488f707e84e690e00dd98daf78e,c3efefd60ff543820befa09c389d6373
0,00000000000000000000000000000000,59d2c5afa1de70e2d84c530d1fe59e73,051080219cc7943f6b2e1e80136fb977
0,00000000000000000000000000000000,a9892fdc9ff505b322d8ac8182605e48,0b7d2ab1eea8b2d7b78382a8f019e3a0
0,00000000000000000000000000000000,80bcb5d68f86895071d324e87505b8f4,d26f83cd8fc831d39ab568c172e2e075
0,00000000000000000000000000000000,6e194d5a9a41f119cd24f68014f1bd72,d8b477af24282f340d900b1eb8e589dc
0,00000000000000000000000000000000,244678d4f279dd3ec1ebeedd84aec125,50f9995caad1cdbf9c6606cb0cc57592
0,00000000000000000000000000000000,13a5fbd21b13aba78b34f17decfafa86,bdbdac5ce574ff928c259f8c25fd235d
0,00000000000000000000000000000000,ca6863c0241cc9f61f696750209ce317,ccdb4b32d8a6d73b946490e0cf400c90
0,00000000000000000000000000000000,3d5e3a8a835a0b6bac210a005ee6b9ab,2a4515171c04a6ad2d2fa97f986ba186
0,00000000000000000000000000000000,71a13874fda4d07765e30b21807f0a01,fe61fe8841436c6fbc75c8f8ab95ac19
0,00000000000000000000000000000000,03274ac55e9950da875d53dfeee1c19c,b324b88cdf2eec6a58041c9d08055823
0,00000000000000000000000000000000,5bf384888bc038c3309ae2a34242a5bc,2d6c502b3be44c841789c3374b039994
0,00000000000000000000000000000000,5683cf4c3948f94cbc5466d1d88c71e0,f060426c5327b67931903a7091892514
0,00000000000000000000000000000000,664c38d71ed90c929293faf285b4ce66,f4bc962fd257fd5a70907fb22723face
0,00000000000000000000000000000000,d1c35b97d0d0c7454bd80a9707c394e2,979d6e67ce9d20841226131c3543e3a6
0,00000000000000000000000000000000,feea1524f8ae6fc265460fb3f8eab27f,53fc44815c5dc39967c2b56cba3c8537
0,00000000000000000000000000000000,b37c86e66a0e9d6931bfe00d87321909,b160480ced1e8c593b3514a047083475
0,00000000000000000000000000000000,670e5c7fcba116a69ba8c06b06c7d459,83dd79c2ce7aa6dd3ca29ebf2985d6c1
0,00000000000000000000000000000000,9e8431369ade1cd1ec6be8bcbfbdf985,9e9a42d1a367cc4fe75e4a22dd14b508
0,00000000000000000000000000000000,b589ac641b594cf0efbbab08902a274e,69a62b950a19ae49d7723fc868354a3e
0,00000000000000000000000000000000,e26e11ff26ca608114f8bc4a9d85fd9b,48f3060e8259083a46ce64a676d1b560
0,00000000000000000000000000000000,28086241edb6e60f13dd152da663678a,ca8c2b3b138ae558ace16dd2346abe4a
0,00000000000000000000000000000000,4a16011b7261ca70c2046e824b25f9a4,3fc89b7d0dc784ba49bf307b8ee1ef4a
0,00000000000000000000000000000000,4f1dbd20a60a331922a0c95951dde449,9d9e331eee03ae4fe6884f5bd7eb3c8f
0,00000000000000000000000000000000,5615dbd5c53b82cc5520682c47313f26,2c62c7ff8ff4b2ba55ce934913da95e0
0,00000000000000000000000000000000,d5edf64cdf69e7cd2ee5d99d871cb3c3,0d908dd47c1b9c4a4971162e50e0c3cf
0,00000000000000000000000000000000,606145c5665a6a7aafaf3a60df30dad0,4c533c2f5c011baeba9535bcc5c59e59
0,00000000000000000000000000000000,7344033439d6b3167db68fdbe61dcd8e,b400a54bb86c9e4fc01c056c8691fc4c
0,00000000000000000000000000000000,c9ace83ba207e9eab3e7269e055bc35e,e5e38b13be1e1f3e78b8ec763465a07a
0,00000000000000000000000000000000,902b66ab6a308fb421e8c359ba1e303d,7f2c60169fdce35502ecf5e60e4eda12
0,00000000000000000000000000000000,837639b1c269dd0fda5bd5674d0739e3,64d320e387a0c52315b67560919b8c1b
0,00000000000000000000000000000000,b694c729d0d4a3b20b0f7c9e6b1ed4b0,aa6410b4d34960b120280276ab489dce
0,00000000000000000000000000000000,59894d0ec7ba7cc3c3df225feb2ddf06,f455c1637216cbb39865c0e752b6b104
0,00000000000000000000000000000000,beffaab8c81392239740973d186fe699,42d276f5ad6c703773c0ed77bc1f0297
0,00000000000000000000000000000000,f55dfa44d236ba76579e52da9a96d3f7,3caddc7936f7952eba0c30bccb82bf8a
0,00000000000000000000000000000000,f771cec3a549fd3556ffca7255afe1c3,23a36e63e7839bea005e5553de5c8e36
0,00000000000000000000000000000000,e6c8230d1c41f9290f5ef3f89e76b23c,59a8b3db64175681319098e7e6b3f252
0,00000000000000000000000000000000,9f23be5e76957e51f454f62591045afb,2b0f301797e7b581efdf71dca2e07c71
0,00000000000000000000000000000000,072acfedaa194dcce8fe4d565a448697,f881c6f7308ace2eb52604f3b98ad6f2
0,00000000000000000000000000000000,1848ebd53b02a8ccb5c4540f0f4d79e0,ffd5b0e106233eb8ddd0f6162538018d
0,00000000000000000000000000000000,aab5e5e95913d1f9b90db50a4c64d872,2a4fe328f0cf1d3a402d0deafdd8aaf3
0,00000000000000000000000000000000,8ef426af9cc5ea578c033d1d881c966d,9d704a7f640ec8a931e27930e825dd1d
0,00000000000000000000000000000000,ddce5e3fa9319e10b68dee8d042529ef,f7fd50fdb85543470e57bfdc2ba7b5c6
0,00000000000000000000000000000000,ae59c681e075ab42479c5c6e765495cc,cbdb30a5bf281f69218767e2f6d3bf9e
0,00000000000000000000000000000000,4282e7dd0f654b5dd81791004e79282d,890922a95c5be558eb63e7981fd70ca8
0,00000000000000000000000000000000,01a4cb04b303f9d9e5e69d9fd732b17f,3808d0d09374709fde85ae5093e41cbb
0,00000000000000000000000000000000,d7284bb1f408065669bfa854607f0277,4c2e5466d1b176c3c8491c44d8a433d7
0,00000000000000000000000000000000,1182379cd626af5f1a7a8652702c40eb,9579cc722c3bde9f96e1e58fa1c69312
0,00000000000000000000000000000000,cacd3190822d062daeabb7e7b2b79ad3,353dd4388a5b4d059db1255bef9f6700
0,00000000000000000000000000000000,735b5f171e25d9ec26ff2697ac7ee976,8a5dad8b049babb5b8984a2fd028d523
0,00000000000000000000000000000000,201f9bb309bcb453bc3512be9d508cec,40740ee7a0e85c143c6be80b01846b1b
0,00000000000000000000000000000000,5100c2f7f7e40911f922f9aad590d905,e4801e8a30bd7e5ba438074c96ea9b9c
0,00000000000000000000000000000000,83728c054c9ff55945b8b29ef98cbab0,135365ece4911519b6f562ace2dcae4e
0,00000000000000000000000000000000,aab08e1d8cfc3399e482c36f2682dcf1,068ed5b7ffcc3c906bab01ddb4d83cec
0,00000000000000000000000000000000,efafcc6dc6f72c397c2d719d020180db,d161439097582c0ca478f7f5e6734678
0,00000000000000000000000000000000,0a6c1d5ac5f64bd348428317f3b4db4c,54c5ab17b521b9b04be42fefe58bf52e
0,00000000000000000000000000000000,855cb87d342817c28b1532d0854ffcf0,a2f55918377e8c27d585d0af6c2e9939
0,00000000000000000000000000000000,384be0b2bf9c000e445cc794f5dd35e0,e4a00d34245e99329447cb3dab25804b
0,00000000000000000000000000000000,df32cac80dbf2fd69cb6d8bacafbf3e5,8f1174a6c5ff61563afb7b7d862ea066
0,00000000000000000000000000000000,bf050e1ddab30b0789bb5ea07c2b9622,d2980981301397faeac4c0772f15d3fc
0,00000000000000000000000000000000,197692e6c6a73ed817bc5b4b7ceaca52,0fcefbab9ccbcef2f09b28cbf8743ba4
0,00000000000000000000000000000000,50a3c60fbdc38e2da9e1d9bf6a13334b,5e33ca5f4668cf0e784419798205abd1
0,00000000000000000000000000000000,9d14ca3cc6615cb16c45925fa9f8e657,288f69bcbb85bce94659c6233bc505cf
0,00000000000000000000000000000000,54968422e9eafa14a603be3042f09a2f,1ce6e0182d4194554ac90155decfc83a
0,00000000000000000000000000000000,468611c80b241c9d0e9fce59ffd53156,4e4e6afa2a1d1eee77d30a54c2885255
0,00000000000000000000000000000000,26f747e8bbf5cbb9a4cb23271085cd86,92a9a6173c9f0f13daf6f80786f3ffcd
0,00000000000000000000000000000000,c3e3161c8c063b716819a8f073e5d8d0,d3c3af41dd4e6e1e7c58ba582f7a723e
0,00000000000000000000000000000000,072be8d8087d5849c4725639798c85d4,0d16899490b430217fced77f9f7e4fc6
0,00000000000000000000000000000000,dadcc4b6ce1cef743e0296d99fc46209,0e0340519c68a832022b254148e19eb1
0,00000000000000000000000000000000,3bc1e045386e9dd20279906ff21db53c,23f4223597ab8eeff1667b8ac2d57bc8
0,00000000000000000000000000000000,7d0e1ebfb466745a5f812f35c9bd01e5,463bab0ccd9b594e46d634e047943dd6
0,00000000000000000000000000000000,9b4cf1823d258e00a3a29a5de9d20cbb,42e16bc752c4d3190307cb0da91c876f
0,00000000000000000000000000000000,41851ee438847caf702e51c6e61aa026,4dc85fac805338440cd3b673199b8779
0,00000000000000000000000000000000,f50a49497eef2b0e71890fff64afe71e,ff59b9436362cde6f1367db2ce1618d4
0,00000000000000000000000000000000,3b303e5dae3c0e0ef62ed25976379c53,1c6e9684ee0d0d46d526d534550439ae
0,00000000000000000000000000000000,b5f7861139a5b1d5a6f61161d384c0a8,32c56ab5f41a7e565ae1a26dab01dcad
0,00000000000000000000000000000000,05614c93b28e2f20db0c5594c2b7b758,d46a785760bc988bdd6a5421035f9914
0,00000000000000000000000000000000,23b5fc6f241676a69ae2b7c0b29f0cfe,475738e85e125a437690f7cd573bb972
0,00000000000000000000000000000000,d397886ebedfec6908ddd642b0e5df64,d87cf1b960c5c4a9d936458aaa751707
0,00000000000000000000000000000000,a9fff6bc668500837104c343dd3afe9c,bef36bd6fc87c9b5bda237b067fc5418
0,00000000000000000000000000000000,ffd49a398c4c3c9b70b97eca9a50e34b,b95b1d5d8554ae8717f0fbf32223af30
0,00000000000000000000000000000000,1b63dbec91747d5a5ba4a76349da7496,21f6d570f1c328164343375b67aff0b7
0,00000000000000000000000000000000,639bbb7349d6b7506b4a7e9e1161a8c8,a8a74d879043dc4660430ea018125bd4
0,00000000000000000000000000000000,9026e489e793d6e15bae621cdaa3d1fb,420e07d39d969cdd01872d174f0f10f6
0,00000000000000000000000000000000,89141e1e3bcb397d704f12ff01d1330c,c5d26fbe5802a61076a92f1949f9c1d7
0,00000000000000000000000000000000,913cbda1c29c1dc87524bc86c629ca7c,8ecbb923ce6d278f5cd223e41ebb7c97
0,00000000000000000000000000000000,65bf21e6a2565f575cd64733f740f764,3bd6495a958f9e786af1864e2639c448
0,00000000000000000000000000000000,ba84a0fd46cecf3ee8eadcdb811a43bb,acc109bf0881939c7d2ef7af2b28fbf7
0,00000000000000000000000000000000,18d410a0c0276ca72d3a09aa8ef58e61,4fff48df0640b146edb61245ddffc455
0,00000000000000000000000000000000,4ab789f094f2c3b2b5990998b67d1bcf,d00596ce91421f298e8398a97e1b0c0e
0,00000000000000000000000000000000,90d86fd6bc08974f894a5735da257d76,7bd3bcd1a48e60c960132384972bf310
0,00000000000000000000000000000000,2841d26acdc373a44c95bc258e4070e3,30a549ec656b695354be26b5c8e545e8
0,00000000000000000000000000000000,21a0f253c89e66cd295d367fd7b50e3e,79a47189695656509b8132bacf70dfb0
0,00000000000000000000000000000000,4d6f205d6d5b316e13b2b692fee04594,3e313ad85db070ad6456a26631ba53db
0,00000000000000000000000000000000,2219efcd6e5a3a0bad0d100d3f073655,b27cfa8f3e243fe04f5d849efb50f715
0,00000000000000000000000000000000,6050f515e18ea359c73f731f1c4483bb,c1495c768f7dd02866ad863c896bbc6f
0,00000000000000000000000000000000,c832987c06067edf063e29c2896eff82,ca2e895fa7299c2be756f5c64b0c950a
0,00000000000000000000000000000000,aa006976d84b0033498f38f622ad0942,237b68ef5565cd486f84fd2bcae9ef74
0,00000000000000000000000000000000,0a44c724daa0a9a93dde95925ce62b16,bc7ae69cd6360fbcf90fc5c63c6facbb
0,00000000000000000000000000000000,e2f880585a4724c93970ca7f1e80a43a,b9b2126973834b011c9ae4433937895a
0,00000000000000000000000000000000,41a44be13b18bc0bfd3959f21a1d8f76,bc552b1f482848ae45fa3a847ab04f0e
0,00000000000000000000000000000000,5c70f3046de55e18de6642abbcdf70bf,f74a51ea6eb68336a3811f6e8b909bb9
0,00000000000000000000000000000000,eeb468754e6f9592e63fc998ecc609b3,fba2f903ab62440149980c7723347486
0,00000000000000000000000000000000,e7427ff4ab7980af340f6a86dea250fd,42bf84531106c8b2b51db9330bca4097
0,00000000000000000000000000000000,de616b63b3200fd0c49b24585f660bec,6a56b8ad0803d0a40f4e5bf0295c2f77
0,00000000000000000000000000000000,d8d333e4ec93a5a1b35faacf1a433f4b,49bba7ead28ce54aff621a9b9da9d796
0,00000000000000000000000000000000,6b0ac7406041dd273158832c0e8977cd,9473eaa6b68506a3a29638d5848435f0
0,00000000000000000000000000000000,e731127f56d5df2da3156ed2602eefcf,ce663cde26b9103be3b0aaa5c8a0e7bc
0,00000000000000000000000000000000,7b26dfd6d27e060c2b72e5a8cf4bb98d,57b6fd950889d8e34b636f66d8f51e58
0,00000000000000000000000000000000,452ec04ce7b6907e2c181b38c73eae20,7cda3f95a2aec538a42d3c0abf66854a
0,00000000000000000000000000000000,1e912f0873781c64f3c686024b782d92,76a48dcee455795e580ad32835e5d9e0
0,00000000000000000000000000000000,dd4d78e67353cf38a4d165df5a92d6e7,ad030d287ef2f21f820e28d0df1673fb
0,00000000000000000000000000000000,ef08b9dfe19dbea7d5753fb24cf86b9c,70260ce0a6abd214337181245f44bc3e
0,00000000000000000000000000000000,e62c182840e70d6d53048c8e7c5ed509,50f157ba78d45c291768dcde31d8d21f
0,00000000000000000000000000000000,721322508e80fabddc6c8f6ee725664b,8ade392ce329618e1ff381c17f5c5dac
0,00000000000000000000000000000000,6699218b59a7ba2bb869e7f31ff186d8,1a1019c1bba94e4396cbafaa7a3bde93
0,00000000000000000000000000000000,f4301a03d7604d3164b174bd4445cf73,5d85884a2a1c35e54acf370f1b4e436b
0,00000000000000000000000000000000,0584b1c65c093b5de7926072e8067a20,4262620b07d95da6458ff1ed4c7fa11f
0,00000000000000000000000000000000,694be4c7091c492af8841f31470aa801,59890b4982a377db787bf1edd374761c
0,00000000000000000000000000000000,1baa9ec30ac8759eec4564ffba97167b,cc6c166f085ac71bc28038b36909732c
0,00000000000000000000000000000000,8e8ddbfab280c6401c26428a89ba5751,9a6348249a1059a7efc4b855bdfe7ba7
0,00000000000000000000000000000000,96c9ebecb215a016b89c9d4fda76a073,6e00ce8b0ec4e92f4dae6252ae92d4d4
0,00000000000000000000000000000000,9c28777caaba9f0dfcf669b98e49434b,de59c2d505bc7105ac5beba2ba294963
0,00000000000000000000000000000000,92ce3f06770ef655f65a526d88eb35be,9f728c3b6883d7afb5e180bbf537fb04
0,00000000000000000000000000000000,63beac89803e958b9c5c0a1358898676,01ef05d342da542d6a3fed6ac84152dd
0,00000000000000000000000000000000,15f837267121491e163e4a5619a269be,c174ace2aea10060c56b5618d355199d
0,00000000000000000000000000000000,9102c6367325f81e84d910a2035e5180,eb9ed8e6d326d010d9bb20c6697fd70a
0,00000000000000000000000000000000,84cb93372eb9dc6fb00cb84849270cd2,99593eeb7b449efad5f36c69cd0d8770
0,00000000000000000000000000000000,d9c6fc90c0a6922427e76aab22eb2a7f,2bc3f1c13a3d92279a1d028db043498c
0,00000000000000000000000000000000,651dc0212e743ac0c8e8cdb111404a7f,2702d8e211da277ebcd31960bdcb9157
0,00000000000000000000000000000000,347e01824a9ea0ff94be9e9e1ed3e095,acc70c96881818b9d0112fec067bad2a
0,00000000000000000000000000000000,0065bdc34ccd181420cf04bfff7bfbac,07b21a73e20bc164d0c0ef37cdd82821
0,00000000000000000000000000000000,f8c2d37ae997ea2861cc6abea2d3335c,b70b0eb53338a97a6612a18020f7d1e9
0,00000000000000000000000000000000,c05172f854b06bff6cd28136d3658958,4b9ccf6cc51ace183dc2304f86037825
0,00000000000000000000000000000000,f094b00e564fae61cef78303a296fc06,7ec6520d322a419c34d34347c49531be
0,00000000000000000000000000000000,d56d80d4736d6ace2c66eb06e43815f3,221b6aec9aa7cf70c43b4b2dce1de387
0,00000000000000000000000000000000,3007265092170c4a56baf17b535e09ad,9de3ae5429557976818df7e0b7940137
0,00000000000000000000000000000000,7c80d7f4237c27a0298d806412af2a3f,3222134fdc429a5f2be378d93d6a0e6e
0,00000000000000000000000000000000,796caf9ce6fa29f7d6f21ebe3809d449,9e14c4b4e0843a44cdafe8496131d0c6
0,00000000000000000000000000000000,463a06a0389d7b3bbb090828a4c20b28,17117131b42eead9f89d13e0f7c2f9b6
0,00000000000000000000000000000000,924666cbf6856ce8ff755f13b88a9fd8,4313805153874e182e25ee54f4dc385a
0,00000000000000000000000000000000,f9fe59677fc37adce0f6df7e23315010,c8dddc5a22945311bac82d2916a8f601
0,00000000000000000000000000000000,ef5cb83ea9f0c5b604a3e7fa782cafae,98b729e91dc32e61ace78851d0ad6bd8
0,00000000000000000000000000000000,6f90b96440b4db8b921ab9f8999fe148,cccb3e1f8899dcb1d1ee57578b8ccbf2
0,00000000000000000000000000000000,33ef499c25f578b35ffcc3ce2f6f6492,1b8eaa8bccd5020dcbd2d22c29455950
0,00000000000000000000000000000000,2269be2fdc8ca18089fdb1e2859dcbd0,1e78edd15fb7d6cb9f32ee2e58647cff
0,00000000000000000000000000000000,e1495083400505803b3f0e5655a9744f,63c0da5d78b2fe81652e730b579c98e0
0,00000000000000000000000000000000,f4a67c880986b863e034b553add22c3f,d0175f4b8c69386672cf12407fa85ad9
0,00000000000000000000000000000000,9ab227a20f7acfb8ca4e49682750491f,86301299d1fce98c83487300a0fd9777
0,00000000000000000000000000000000,984727c1078eb241163b46cd54528c0b,8519f624380563570951c93b3851474f
0,00000000000000000000000000000000,414b0ae936e3a51c6194c9116a05f204,f9b86930e842fdd84d7125fcc7703a21
0,00000000000000000000000000000000,348760090016e16d18242628c22608c8,2e20b9bbd135781efbcfc3d86b969aeb
0,00000000000000000000000000000000,7b306f3cd94a6663163f3a9969dc8def,cf81e599858081bf16a2c9420b1f99f2
0,00000000000000000000000000000000,efe721acb23590fd0ece8df113917f0f,752e7a62756d9760148eb4892a4d1082
0,00000000000000000000000000000000,659e1c12f30d954825ebe9bd3874787d,af39bcd68ab2d8842cde7477098ba661
0,00000000000000000000000000000000,fd4b4c11155ef1aafb025eaca7e6e426,9d0fd5b717e092f72c0490cbc6ce354d
0,00000000000000000000000000000000,66e7058dcb84b00d07d33cbcc5eeec49,c4dbc898e7c68780aed3b3cad020200a
0,00000000000000000000000000000000,f1efd2ecc33296e681e645d22f4b200c,97580b83d6c19b2b6f9c230937e286eb
0,00000000000000000000000000000000,46a255c4ca2fd191dd87b2b748065a7a,8810e930524e048468fd3758c29369b9
0,00000000000000000000000000000000,f98861817b63a00e3e80b22c7b279c00,6b9a0f9c60792609cc3656854c8f7df8
0,00000000000000000000000000000000,23ce7aa1194b7e50b70252875f954341,2d646e33bcce716322a3a255f3811ab7
0,00000000000000000000000000000000,2715fbd3a5bba2bdb48ac585013568ed,c8de2feac0f33559707fd5ef435d3d51
0,00000000000000000000000000000000,f487b78f19ca8e40a1c5a5906297cb0e,9243033fe2ef0374b231570b963fe01c
0,00000000000000000000000000000000,0ca9e6589b26bbfbc1399ed75a8640bf,b4d010ec7adbe20596df9ecf89e2d583
0,00000000000000000000000000000000,702a672254b748e5ebe4cf00072fae4b,4445c6475e0bd9f2545c987da3ed5989
0,00000000000000000000000000000000,8434c607b44f07e22bd519072609870d,ebc1ee9195f9a410a7a80053bac88bb3
0,00000000000000000000000000000000,9d9569f85cd1297f1944cab9b4726dde,b968273c99219641b9ad9ced8ea067e3
0,00000000000000000000000000000000,e97b85da1e2722863162e1d7778794a3,1c80d119fae0f21e0a36e16a79f144b3
0,00000000000000000000000000000000,4f4c8aea10762fa9c6384ec9ea321f4e,5b257dd7afc822ad69a577990c00d0e5
0,00000000000000000000000000000000,d060393397302383d0a47b957210c541,97722879ba1fb4c8c7c1c8a6b1d4e6c8
0,00000000000000000000000000000000,1b20d91240b87312b5b82a6421101635,9e94602c8008d4710c9ca48c7aece49e
0,00000000000000000000000000000000,87c4769564295b5389a01aac96d2fb21,32e5c53bfb918d018afc3a888f54768f
